A közbeszéd szavai az évek során egyre csak torzultak , egyre értelmetlenebbé váltak , az értelmes közlés útján álló torlaszokat képeztek .	útján	17	36	
 Ami történt , oly mély sebeket ejtett — írta a Radikal című lap szemleírója , Erol Katircioglu — , hogy a földrengés után Törökország már soha nem lesz az , ami előtte volt . 	szemleírója	14	23	
A moszkvai külügyminiszteri megbeszéléseken Martonyi János föl kívánja vetni a Szovjetunióba vitt magyar műkincsek visszaszolgáltatásának kérdését .	kérdését	15	54	
Két utas életét vesztette , és rengeteg amerikait súlyos sérüléssel kellett kórházba szállítani .	amerikait	7	14	
A cég helyzetét a növekvő konkurencián kívül rontotta , hogy a kiskereskedelmi üzletek eladását szolgáló előprivatizáció keretében több boltját elvonták , ingatlanvagyonának 86 százalékát így két nagyméretű — 6 ezer négyzetméter körüli — raktár tette ki .	boltját	18	47	
— Általában a ritmusos kompozíciókat szeretem , a giusto tempójú darabokat , amelyekben kézenfekvő az ütőhangszerek használata .	darabokat	10	26	
A nyelv , amelyen ír , már a jelené , de ahogyan ír , az még a múlt .	jelené	8	12	
A vezető leszállította az utasokat , azután a feldühödött tömeg összetörte a busz reflektorait , de jó néhány ablakát is .	utasokat	4	10	
— A szép beszéd egyébként is kiemelkedő szerephez jut pályáján , hiszen minden évben egyszer díjátadóként lép színpadra az Operaházban , hogy a szép magyar kiejtésért alapított elismerését az erre legméltóbbnak talált kollégájának átnyújtsa .	elismerését	27	58	
Az EU éppen a fal lebontásának napján tette közzé nyilatkozatát , amely szerint a cseh EU-tagság egyik fő gondja a csehországi roma népességgel való nem megfelelő bánásmód .	népességgel	22	45	
A gazdasági program végrehajtását az IMF feltételként szabta egy készenlétihitel-megállapodáshoz , amelyre — függetlenül a földrengéstől — égetően szüksége van az országnak .	program	2	3	
Itt minden megtörténhet egy az egyben , még az is , hogy Tarzan beszélget az állatokkal , hogy úgy mozog , mint ők , akiktől a dzsungelélet minden fortélyát el kellett tanulnia az életben maradáshoz .	állatokkal	15	25	
A CD a Budapesti Music Center kiadásában lát majd napvilágot .	kiadásában	6	8	
A lórévi polgármester is hasznos elfoglaltságot talált magának , hozzájuk ugyanis már a kenyereskocsi sem jut be .	elfoglaltságot	5	15	
Amikor az SPD 1969-ben , a második világháború után először megnyerte a választásokat , az annak volt köszönhető , hogy Willy Brandt meg tudta győzni a választókat , mondhatni szociáldemokratákat csinált belőlük .	szociáldemokratákat	29	55	
Rájuk férne némi fűtőolaj-szállítmány , hogy a fagyos viszony felengedjen , és ők is — hasonlóan az unióhoz — name csak a frázisok terén legyenek energikusak , hanem a demokráciát illetően is .	fűtőolaj-szállítmány	3	18	
Tömegbalesetet okozott a rendkívüli havazás az Egyesült Államokban is .	Tömegbalesetet	0	7	
A rendezvény hivatalos kiadványa a 4500 példányban megjelenő Állásbörze Kalauz .	példányban	6	16	
Az ENSZ és a NATO abban bízik , hogy a tények kozmetikázásával sikerül valamilyen formában helyreállítani a tartomány többnemzetiségű státusát .	tartomány	17	39	
A digitalizált látvánnyá felturbózott kalandok sorjázásában tán kevesebb is rá az idő , elég munkájába kerülhet a stábnak már az is , hogy az intellektus fölénye azért name vesszen ki hősünkből az elképesztő csodaketyerék mellett .	intellektus	24	49	
A magyar fővárosban december 8-án a Néprajzi Múzeumban kerül sor az album 1-től 10-ig sorszámozott példányainak az aukciójára , míg Bécsben várhatóan a jövő év februárjában rendezik meg a licitet .	licitet	29	61	
Az önkéntes tűzoltók még kora este kezdték meg karitatív műszakjukat , s nem volt lehetőségük túlságosan sok kávészünetre .	kávészünetre	17	40	
A gazdaság ilyen mértékű fejlődését több folyamat gerjeszti , többek között a magánosítás elterjedése és a tőkekoncentráció .	magánosítás	12	29	
Állták a szavukat : a szerződés ratifikálása után a szlovák aranykincs várhatóan a jövő év elején , azt követően kerülhet Pozsonyba , hogyha az egyezményt már a két parlament is ratifikálta .	egyezményt	24	49	
A digitalizált látvánnyá felturbózott kalandok sorjázásában tán kevesebb is rá az idő , elég munkájába kerülhet a stábnak már az is , hogy az intellektus fölénye azért name vesszen ki hősünkből az elképesztő csodaketyerék mellett .	fölénye	25	52	
Az államnak csupán a gazdaság szervezésében , az információ közvetítésében , az alkalmazkodás segítésében kell részt vennie , nem szabad közvetlenül beavatkoznia a gazdaságba .	szervezésében	5	13	
A szocdemek szerint éppen ezért akadályozta mind a cseh Klaus-kabinet , mind a szlovák Vladimír Meciar kormánya az első — és szerintük felületes — vizsgálat megismétlését .	megismétlését	25	47	
Vlagyimir Putyin hangsúlyozta , hogy az új amnesztiát — amely hasonló lenne az 1994-96-os orosz-csecsen háborút követő moszkvai bűnbocsánathoz — mindenképpen megszavazná az orosz alsóház .	háborút	15	38	
Az elmúlt évben főként informatikusokat , villamosmérnököket , gépészmérnököket kerestek a vállalatok , jövőre várhatóan más műszaki területekről is igényelnek szakembereket .	informatikusokat	4	7	
Veszprém megyében a 8-as úton órákon állt a forgalom Várpalota és a péti elágazás között két elakadt kamion miatt .	úton	4	11	
Vagy a nem zsidó temetőkben a november eleji gyertyaláng .	temetőkben	4	8	
És még egy riasztó adat : 1999-ben 5,6 millió felnőttet és gyermeket fertőzött meg az AIDS kialakulását okozó HIV-vírus .	felnőttet	9	19	
Ami helyettük maradt , az nem több , mint fonémák zagyva halmaza , melynek jelentését a hatalom és egyes-egyedül a hatalom képes csak megszabni , nem számít a konvenció , de még a közvetlen tapasztalat sem .	tapasztalat	34	59	
A globalizációt tehát tőkekoncentráció is kíséri .	globalizációt	1	5	
A legáltalánosabb kritika , hogy a kormánynak nemhogy katasztrófaelhárítási terve nem volt , de a tragédia bekövetkezte után sem állt a helyzet magaslatán .	magaslatán	22	49	
A polgármesteri hivatalban nem tartottak attól , hogy a szállítmány esetleg nem érkezne meg rendeltetési helyére .	hivatalban	2	8	
Mint egy edényben , az üresség , azaz a lélek tölti ki a formát .	edényben	2	5	
Jevgenyij Primakov ezt a vizitet viszonozva , tavaly februárban látogatott el Budapestre .	vizitet	4	11	
Az állásbörze nemcsak a végzős diákoknak hasznos , az alsóbb évesek is gyűjthetnek tapasztalatokat , felmérhetik a követelményeket , kapcsolatba kerülhetnek a vállalatokkal , szakmai gyakorlatokra jelentkezhetnek .	tapasztalatokat	13	37	
A nagyobbik koalíciós erő , a Szolidaritás Választási Akció ( AWS ) egyik csoportja , a Katolikus Családok Szervezete tagjának számító Kapera 1991-ben már lemondani kényszerült akkori egészségügyi államtitkár-helyettesi posztjáról , mert nyilvánosan perverzeknek minősítette a homoszexuálisokat .	erő	3	9	
Varsó meredekebb részein és a hidakon csigatempóban haladt a gépkocsiáradat .	részein	2	7	
Az IMF 330 millió , a Világbank 220 millió dolláros kedvezményes kölcsönt helyezett kilátásba , az Európai Unió 40 millió eurós építési segélyt ígért .	kölcsönt	11	25	
Oroszország a múlt heti isztambuli EBESZ-csúcson vonakodva bár , de beleegyezett abba , hogy az EBESZ elnöke ellátogasson a szakadár kaukázusi köztársaságba .	EBESZ-csúcson	5	20	
"A Jutarnji List című ellenzéki napilap szerdai számának címoldalán A legrosszabb várható címmel arról adott hírt , hogy "" többé már az intenzív kezelés sem segít "" az elnökön ."	elnökön	28	56	
A kiadvány 160 színes fotó segítségével ad képet az alkotó munkásságáról .	képet	7	16	
Szerényen magánszemélyként tolakszik elő , miközben levélpapírján cirkalmas betűk hirdeti magas köztisztviselői rangját .	levélpapírján	6	22	
A városi hatóságokra erős nyomást gyakorolt a prágai kormány is a fal lebontása érdekében .	hatóságokra	2	6	
Decemberben , a kolozsváriak tervezett Vígszínház-beli vendégjátékán erről a budapesti közönség is megbizonyosodhat , amikor is majd Shakespeare Troilus és Cressidájának Teiresziászaként láthatjuk őt a magyar fővárosban .	Decemberben	0	2	
Meg kell teremteni a versenygazdaság infrastrukturális feltételeit , a közlekedési úthálózatot ( ezen a téren van a legnagyobb elmaradás ) , a korszerű kommunikációs és pénzügyi rendszert .	feltételeit	6	18	
Kamionok okoznak fennakadást az ország más pontjain is .	pontjain	6	15	
"Zoran Zsivkovics polgármester hivatalában elmondták : semmiféle ünnepséget nem szerveztek a városban ebből az alkalomból , minthogy "" már maga az ünnep , hogy a meleg lesz a lakásokban "" ."	hivatalában	3	12	
Ezen az árverésen azok is megtalálhatják a nekik tetsző tárgyat , akik jó befektetésre vágynak , de a kispénzű érdeklődők is reménykedhetnek , mert akad a listán könyvritkaság mindössze 800 forint kikiáltási áron .	befektetésre	13	30	
Igor Ivanov azt is elfogadta , hogy EBESZ küldöttsége december első felében utazzon a körzetbe .	küldöttsége	8	18	
"Úgy vélekedett , hogy a banditák "" élő pajzsként "" használják fel polgári lakosokat , ezért a civileknek el kell hagyniuk a csecsen fővárost , s az orosz hatóságok "" mindennel el fogják látni őket "" ."	fővárost	23	44	
"A cég ugyan jelezte , hogy alaptőke-emelést tervez , ám "" az rt-nél kialakult helyzet kedvezőtlenül befolyásolhatja a tervezett tőkeemelés lefolytatását "" — olvasható az ÁPTF-nek a Magyar Tőkepiacban közzétett határozata indoklásában ."	lefolytatását	20	57	
— Az utóbbi években a közönség több filmben is találkozhatott önnel .	filmben	7	11	
Az isztambuli értéktőzsdén ( ISE ) jegyzett 279 vállalat zöme a Márvány-tenger földrengés által sújtott keleti partvidékén és környékén — Törökország ipari szívében — vert tanyát , de többségük a börzéhez eljuttatott jelentésében nem tesz említést jelentősebb károkról .	jelentésében	32	78	
Milos Zeman és Mikulás Dzurinda azonban alig egy éve , közvetlenül a szlovákiai kormányváltás után máris egyezséget kötött , amelynek értelmében egy éven belül pontot tesznek az ügy végére .	egyezséget	16	35	
Az egyetlen dolog az életben , amivel azonos vagyok .	dolog	2	4	
Két ember életét vesztette a balesetekben , s sokakat kellett kórházba szállítani sérülésekkel is .	sérülésekkel	12	28	
Az egyetemen immár hagyománnyá vált az egy hónapos Felkészítő Napok rendezvénysorozat , amelyen az álláskeresés módszereit ismerhetik meg jobban a hallgatók ; hogyan viselkedjenek , kommunikáljanak , miként mutassák be tudásukat , képességeiket egy interjú során .	egyetemen	1	4	
Nem kizárt , hogy a földrengés nemcsak a Márvány-tenger menti térséget rázta meg , de törést okozott a monolitikus bürokrácia és az egyre individualistább , a magángazdaságban edződő , tanult lakosság viszonyában is .	viszonyában	31	65	
Tényleg hihetetlen , de Edgar Rice Burroughs híres regényhőse eddig már vagy ötvenszer kelt életre a mozivásznon , de rajzfilmen most először elevenednek meg kalandjai a Walt Disney Stúdió produkciójában .	életre	14	27	
Van , akit már csak a síron túl érhet utol .	síron	6	8	
Tetejükig hóba süppedt autókat és utasaikat mentették egész éjjel ( és szerdán napközben is ) .	autókat	3	14	
A levél írója figyelemre méltóan asszimilálódott a fideszes newspeak szabályaihoz .	írója	2	6	
Egyre nagyobb ugyanis a túlélők hatóságokkal szembeni haragja , szinte példa nélkül álló bírálatözön hull a kormány , a miniszterek és az állami intézmények fejére .	hatóságokkal	5	12	
A német bankvilág Olümpuszát eddig megjárt hét elnök ugyanis a pénzügyi stabilitás legfőbb őreként , a szigorú kamatpolitika és a pénzmennyiség kézbentartása útján akár a mindenkori kormánnyal való konfliktust is vállalva , a márka értékállóságát helyezte mindenek elé .	konfliktust	28	67	
"A török alkotmány úgy utal az államra , mint amelynek "" területe és nemzete "" van , szemben a nyugat-európai felfogással , ahol a nép alkotja az államot ."	felfogással	20	32	
Ezt azonban senki nem bizonyította , ahogyan magát a megsemmisítés tényét sem .	tényét	10	20	
Felhozták tehát a frontról a protezsált ifjút , aki kisvártatva meg is kezdhette szuggesztiós tevékenységét .	ifjút	6	15	
A legfontosabb feladat a konvertálható tudású munkaerő képzése : ez még mindig nehézkes , és az átlagemberek számára sokba kerül Magyarországon .	feladat	2	5	
A kizárólag egyedi vagy kis sorozatban készített kerámiatárgyak a majd másfél száz éves műhely hagyományteremtő szellemiségét képviselik , s egyben arra is választ adnak , miért váltak a Zsolnay-tárgyak világszerte ismertté .	szellemiségét	15	39	
Így aztán nem csoda , ha a megkérdezett német polgároknak csak 28 százaléka — de még az SPD-híveknek is csak 37 százaléka — tartja Schrödert igazi szociáldemokratának .	csoda	3	7	
A titoisták táborában igen megörültek barátunknak , s jóllehet , tiltakozott , mondván : ő belgyógyász és pszichiáter , elérték , hogy a sebesülteket amputálja , operálja .	táborában	2	8	
A pesti kiruccanás előtt , még ezen a héten hétfőn Essenben , kedden Kölnben , szerdán Cottbusban , csütörtökön Saarbrückenben kellett kampányolnia pártja jelöltjei érdekében — a szokásos berlini hivatali teendői mellett .	csütörtökön	18	41	
Éppen ellenkezőleg , jelentésüket megcsúfolta , egyeseket betiltott , másokat az értelmetlenségig kiürített .	jelentésüket	3	10	
Bernard Kouchner , a koszovói ENSZ-közigazgatás vezetője szerdán közölte : megelégelte az ENSZ biztonságot és megbékélést célzó koszovói erőfeszítéseit érő bírálatokat .	bírálatokat	20	64	
Bizonyos idő után feltűnt : a marsallnak a megbeszéléseken le-lecsukódik a szeme , este viszont képtelen nyugovóra térni .	nyugovóra	16	37	
Minden mással problémám van .	problémám	2	7	
A japán rendőrség több akciót hajtott végre , a Rajfu Szupeszu szekta után kutatva , amely azóta hallatott magáról , hogy két tagjának szállodaszobájában egy mumifikált holttestre bukkantak .	holttestre	26	57	
A szerbek nem csak Orahovacban érzik magukat szorongatva : múlt hét elején a tartományi székhelyen , Pristinában , három szerb nőt bántalmaztak albán támadók , s ismeretlen fegyveresek rálőttek két cigány férfire is .	nőt	20	41	
Az állásbörze nemcsak a végzős diákoknak hasznos , az alsóbb évesek is gyűjthetnek tapasztalatokat , felmérhetik a követelményeket , kapcsolatba kerülhetnek a vállalatokkal , szakmai gyakorlatokra jelentkezhetnek .	gyakorlatokra	25	73	
Nevezetes hősök térnek vissza a mozinézők életébe ezen a héten .	mozinézők	5	13	
Szerdán megalakult a rendkívüli havazás miatt kialakult káosz kezelésével megbízott operatív bizottság .	havazás	4	12	
"A földrengés okozta kényszerleállás után a múlt csütörtökön újraindult a tőzsdei kereskedés , és az index "" csak "" 9,93 százalékkal csökkent ."	csütörtökön	7	24	
Egyébként is nagyon kedvelem az etnozenét , az afrikai , a távol-keleti zenét ; magam is foglalkoztam ezekkel a muzsikákkal .	zenét	12	28	
Tegnap összesen 11 vesebeteget és combnyaktörést szenvedett lakost juttattak kórházba .	lakost	7	22	
Az Árgus Kiadó a szobor újraöntésével egyidejűleg albumot jelentet meg a szobrász születésének 120. és halálának 40. évfordulója alkalmából .	évfordulója	17	41	
Mindez annak köszönhető , hogy elképesztő méretekben fejlődött a feldolgozóipar , szinte alig van olyan világcég , amelynek a most sújtott Izmitben vagy környékén name lenne vegyesvállalata .	feldolgozóipar	9	28	
Számos nagyszerű kötet kiadása , kiállítások és fesztiválok szervezése fűződik a nevükhöz , de most olyan vállalkozásba fogtak , amilyen korábban még nem volt Magyarországon .	kötet	2	7	
— Az ember csak reménykedhet , s igyekezhet a hangjával hosszabb és rövid távon is gazdálkodni .	hangjával	9	17	
"A támadásokkal párhuzamosan folytatódik a "" rábeszélés "" is : az albánok számtalanszor érdeklődnek szerb szomszédaiknál , eladó -e az ingatlan ."	rábeszélés	6	20	
Akinek pedig lapát van a kezében , biztosan nem fázik .	lapát	2	5	
Bernard Kouchner , a koszovói ENSZ-közigazgatás vezetője szerdán közölte : megelégelte az ENSZ biztonságot és megbékélést célzó koszovói erőfeszítéseit érő bírálatokat .	biztonságot	13	39	
A roppant terhek , az örökös hadi készültség , a csapatok mozgatása , az ütközetek , az utánpótlás megszervezése , a millió véletlen esemény elviselése és integrálása a katonai folyamatokba , megviselték .	készültség	7	16	
Ő is ilyen napirend szerint élte az életét , nem véletlen , hogy szintén hosszú pályát tudhatott magáénak .	véletlen	10	16	
A cég helyzetét a növekvő konkurencián kívül rontotta , hogy a kiskereskedelmi üzletek eladását szolgáló előprivatizáció keretében több boltját elvonták , ingatlanvagyonának 86 százalékát így két nagyméretű — 6 ezer négyzetméter körüli — raktár tette ki .	konkurencián	5	15	
Kaposvár és Tab között , illetve Kecskemétről két irányba nem indítottak járatot .	járatot	11	24	
Hiszen a személyi ellentétekben is megnyilvánuló pozícióharc első nagy vesztese a klasszikus szociáldemokrata értékekre előszeretettel hivatkozó Oskar Lafontaine pártelnök lett , aki márciusban távozott a pénzügyminiszteri posztról .	pártelnök	18	53	
A héttagú családot kiköltöztették , s ideiglenesen szövetkezeti vagy egyházi lakásban szállásolják el — tájékoztatta lapunkat Eller János polgármester .	lakásban	10	26	
Az egész estés rajzfilm készítői egyszerű , kedves történetet mesélnek egy lényről , aki az állatok között tapasztalja meg a szeretet , a családi összetartozás erejét , s aki ember mivoltára ébredve is inkább a dzsungelt választja .	összetartozás	24	49	
Azt azonban nem lehet tudni , vajon megfogadják -e legközelebb az otthonmaradásra ösztönző jó tanácsot .	tanácsot	14	35	
A síkos utakon csak üggyel-bajjal jutottak előre a személyautók , a buszközlekedés pedig teljesen csődöt mondott .	utakon	2	5	
A koszovói háború idején kirobbant konvojügy , az orosz KFOR-gépek átrepülése körüli bonyodalom , legutóbb pedig Orbán Viktor kanadai nyilatkozata váltott ki ingerült reakciókat Moszkvában .	bonyodalom	12	34	
Amíg hatalmi rivalizálásukat nem szüntetik meg , a demokráciára fordítható energia csak a fele lesz annak , amire amúgy képesek lennének .	demokráciára	8	21	
Tegnap este az autóbuszok sok helyütt két és fél órás késéssel érkeztek a célállomásra , a főútvonalakon pedig több kilométer dugók alakultak ki .	dugók	20	43	
Az elmúlt napok időjárása nyomán a Budapesttől alig 30 kilométerre fekvő pilisi települések lakói is megismerték az elszigeteltség érzését .	kilométerre	9	20	
A jog nem tiltja , hogy egy nagykövet magánlevelet írjon , és azt sem tiltja , hogy a levélben magánvéleményként primitív és dehonesztáló állításokat fogalmazzon meg a magyar belpolitika egyes kérdéseiben .	jog	1	2	
A tíz kis , zömében szabolcsi konzervgyár hiteleire adott 2,33 milliárd forintnyi állami garancia után ( HVG , 1999.június 19. ) a kormány újabb 5 milliárd forint értékben vállalt készfizető kezességet tartósítóipari cégek hiteleire .	zömében	4	8	
1955-ben végzett a marosvásárhelyi főiskolán , több színháznak is tagja volt , de legnagyobb alakításai a Tamási Áron Színházhoz fűzik , ahol ma is dolgozik .	alakításai	14	30	
Kiemelkedik az aukcióban részt vevő darabok közül egy ezüstből készült emeletes szédertál , amelyet cizellált arany elemekkel díszítettek és a súlya megközelíti a négy kilót .	elemekkel	16	36	
Az aszfalton feltehetőleg irigy pillantásokat vonzó autócsoda hamarosan tehetetlen vasdarabbá válik , alaposan beragad a hócsapdába .	aszfalton	1	5	
A kiállítás ( és vásár ) szín- és formagazdagsága a tárgyak kézi megmunkálásának mesterségbeli biztonságáról , a manufakturális módszer gondosságáról vall .	vásár	4	8	
Persze jól jönnek a hómunkások , amikor már megtörtént a baj , és a csupadísz Audit ki kell szabadítani a kátyúból .	hómunkások	4	11	
Egyre nagyobb ugyanis a túlélők hatóságokkal szembeni haragja , szinte példa nélkül álló bírálatözön hull a kormány , a miniszterek és az állami intézmények fejére .	fejére	24	46	
Nem értik azt sem a szociáldemokraták , miért zárkóznak el mind a mai napig a vizsgálatban illetékes cseh hatóságok attól , hogy a zsolnai székhelyű Bírósági Műszaki Szakértői Intézet újra lejátssza a balesetet a baleset színhelyén .	vizsgálatban	15	31	
Legutóbb láthattunk egy sífelszereléseket reklámozó plakátot , melyről nyomban elhangzott , hogy nem az , ami , csak egy fénykép , melyen síoktatók között egy férfiimitátor tévébemondó társaságában ott látható a magyar miniszterelnök is .	plakátot	5	22	
Gyönyörű színpadi beszédét gyakran emlegetik példaként , nem véletlenül tanított diplomája kézhezvétele után négy éven át beszédtechnikát a főiskolán .	beszédtechnikát	16	48	
A szerbek nem csak Orahovacban érzik magukat szorongatva : múlt hét elején a tartományi székhelyen , Pristinában , három szerb nőt bántalmaztak albán támadók , s ismeretlen fegyveresek rálőttek két cigány férfire is .	fegyveresek	27	59	
Éppen ezért óriási a jelentősége a török tb szanálásának , még akkor is , ha szakértők szerint két évig még egyáltalán nem érezteti hatását , és az átmeneti periódus 10 év .	jelentősége	4	9	
Pedig a kilencvenes évek előtt még igenis lehetett ebben a műfajban is eredményes az ember , hiszen a 180-as csoporttal tizenkét éven át telt házak előtt játszhattunk a Zeneakadémián , jelentős törzsközönségünk volt , készültek lemez- és rádiófelvételeink .	törzsközönségünk	31	66	
Az áldozat fia , a szekta 31 éves tanítványa azt állította , hogy apja még élt , amikor megtalálták , és a boncolás okozta halálát .	boncolás	22	35	
— Mozart operája örökérvényű remekmű , amelynek minden korban van mondanivalója .	mondanivalója	10	25	
Kiemelt feladatként kezelik az Előszállásnál elakadt három sertésszállító jármű kimenekítését is .	kimenekítését	9	33	
Az egyszerű az , hogy miután éveken keresztül rétegelt lemezből dolgoztam , eluntam a rétegelést , mást akartam — és a lyukasztgatás jutott az eszembe , ami hallatlanul munkaigényesnek bizonyult , de úgy tűnik a kiállításból , van eredménye .	éveken	6	8	
Bár e kérdések egynémelyikében nincs nézetazonosság a két ország között , az eszmecsere a várakozások szerint jó lehetőséget teremt az álláspontok kifejtésére , s talán közelítésére is .	közelítésére	25	55	
Az április 4-5-én a Budapesti Műszaki Egyetem központi épületének aulájában tartandó fórumra közel tízezer diákot várnak .	4-5-én	2	7	
Utolsó tulajdonosa Majse Buchmann szabómester volt , akit családjával együtt 1942-ben a németek elhurcoltak .	családjával	8	21	
A globalizációról és annak a magyar gazdaságra gyakorolt hatásairól Békesi László volt pénzügyminiszter tartott előadást a Pázmány Péter Katolikus Egyetem Jogtudományi Karán , a Barankovics és Faludi Akadémia , valamint a Pázmány Pódium által közösen szervezett vitasorozat keretében .	keretében	37	80	
Tito volt a szabadon választott , míg Józsi bácsi a kötelező gyakorlat . )	gyakorlat	11	25	
Hatezer fiatalembert adott el a magyar állam a németeknek , hogy velük a Todt szervezet — a Siemens és más cégek megbízásából — rezet bányásztasson , illetőleg fönt , a hegyekben vasutat építsen az érckőzet elszállításához .	hegyekben	30	51	
A megbeszélésen a felek elhatározták , hogy konkrét javaslatokat dolgoznak ki az adósság rendezésére .	rendezésére	13	33	
Az Állami Pénz- és Tőkepiaci Felügyelet ( ÁPTF ) augusztus 26-án szeptember 10-éig felfüggesztette a London Bróker Rt. tevékenységét , miután e hónapban már kétszer is előfordult , hogy az értékpapír-kereskedő cég nem tudott fizetni a Budapesti Értéktőzsdén .	tevékenységét	18	50	
Az ENSZ és a NATO abban bízik , hogy a tények kozmetikázásával sikerül valamilyen formában helyreállítani a tartomány többnemzetiségű státusát .	státusát	19	46	
Bernard Kouchner , az átmeneti ENSZ-kormányzat francia vezetője ugyan elvetette a Koszovó kantonizálását célzó javaslatot , ám azt is hangsúlyozta , hogy a szerbek biztonságának szavatolása érdekében fontolóra kellene venni egyes szerb közösségek ideiglenes átköltöztetését .	kantonizálását	12	31	
Pedig egy háborúban — bizonygatta a marsall — minden megesik , lám , őt is el akarják tenni láb alól ; a németek nyolcszáz légideszantost küldtek ellene .	légideszantost	24	46	
"A cég ugyan jelezte , hogy alaptőke-emelést tervez , ám "" az rt-nél kialakult helyzet kedvezőtlenül befolyásolhatja a tervezett tőkeemelés lefolytatását "" — olvasható az ÁPTF-nek a Magyar Tőkepiacban közzétett határozata indoklásában ."	határozata	30	83	
A judaika-árverés szervezői azt remélik , hogy ez az újfajta , tematikus aukció új színfoltot hoz az őszi árverési dömpingbe , és új távlatokat nyit a gyűjtők előtt .	távlatokat	23	55	
Tisztségviselők például arra szólítják fel a donorokat , hogy a török Vörös Félhold szervezetnek küldjék adományaikat , az iszlámbarát csoportoknak , mint például a Mazlum-Der alapítványnak pedig megtiltották , hogy segélyt gyűjtsenek és osszanak szét .	adományaikat	15	35	
A belső fogyasztás mérséklődött tavalyhoz képest , bővülése idén nem fogja meghaladni a bruttó nemzeti össztermék ( GDP ) növekedését .	növekedését	19	47	
A politikai közbeszédben egyeduralomra jutott jogi nyelvhasználat előfeltevése , hogy csak azt lehet számon kérni , ami le van írva és ahogyan le van írva .	előfeltevése	7	25	
A legutóbbi munkám Kamondi Zoltán Az alkimista és a szűz című filmjének kísérőzenéje volt , s most éppen Gödrös Frigyes Glamour című alkotásához írok zenét ; a filmet a jövő februári filmszemlén mutatják be .	zenét	24	54	
Bőven akadnak olyan szerbiai települések , ahol nem a szerb kormánypártok egyikének a jelöltje győzött , de első körben Nis és Pirot lakóit töltheti el némi melegség , mikor megérkezik az EU kora karácsonyi ajándéka , amellyel majd befűtenek .	melegség	26	53	
A tanítás és a műszak végén a megyében dolgozó ingázók és a vidékről bejáró diákok Székesfehérváron rekedtek .	megyében	7	11	
Az 1997 novemberében még 11 millió forintos törzstőkéjű társaság tőkéjét 1998 januárjában 311 millió forintra emelte a Reichardt család .	novemberében	2	4	
Tito este tízkor már aludt , mint a macedón kefir , sőt nyugodtan végigaludta az éjszakát , ami hosszú idő óta nem fordult vele elő .	éjszakát	15	32	
Megszervezték ugyanis az Első Magyarországi Judaika Árverést , amelynek keretében értékes kulturális-történeti anyag — könyvek , kéziratok , kegytárgyak és festmények — kerül kalapács alá .	kegytárgyak	18	42	
Ukrajnában a zord tél következtében 2800 település maradt áram nélkül szerdára virradóra .	település	6	12	
Raj Tamás , a Makkabi Kiadó vezetője , a judaisztika kiváló magyarországi szakértője lapunknak beszámolt arról , hogy igazi ritkaságok is találhatók az árverésre szánt anyagban .	anyagban	25	51	
A másik két név — amelynek gazdáiról ugyancsak bebizonyosodott , hogy kémkedtek a szovjeteknek — szintén szerepel a mintegy kétszázötven fős listán , de kilétüket az ügyészség egyelőre nem fedte fel a sajtónak .	kilétüket	24	48	
A másik két név — amelynek gazdáiról ugyancsak bebizonyosodott , hogy kémkedtek a szovjeteknek — szintén szerepel a mintegy kétszázötven fős listán , de kilétüket az ügyészség egyelőre nem fedte fel a sajtónak .	listán	21	42	
Ennek a szakasznak a domborzata amúgy sem kedvez az autósoknak .	domborzata	4	9	
E tekintetben figyelemre méltó , hogy még legkeményebb bírálói is elismerik : akkor van igazán elemében , ha küzdenie kell .	tekintetben	1	4	
Kardelj hozta a hírt , hogy valamelyik hegyi kórházukban működik egy magyar orvos , aki bizonyos helyzetekben hipnózisban altatja az operálandó betegeket .	helyzetekben	16	33	
A magyarországi nézők többek között a történelmi fordulat után Budapestre látogató kolozsvári társulat A buszmegálló című produkciójában láthatták .	produkciójában	16	31	
Amikor nem olyan régen a balkáni háborúról olvastam , bevallom , csak és kizárólag öreg orvos barátomra gondoltam .	barátomra	16	34	
A tőkeemelések révén a cég 1997-től 100 százalékban Krankovics István tulajdonába került .	tőkeemelések	1	6	
Márpedig a növekvő igények miatt csak az energiaszektorban 2002-re mintegy 30 milliárd dollárnyi befektetésre lenne szüksége Törökországnak .	igények	3	10	
Olyan énekes , aki tökéletes átéléssel , szenvedéllyel , humorral alakítja lírai , drámai és buffoszerepeit .	buffoszerepeit	15	40	
Mint egy edényben , az üresség , azaz a lélek tölti ki a formát .	lélek	9	16	
Sőt még ha marad is Saarbrückenben az SPD-többség , akkor sem biztos a győzelem , Reinhard Klimmt szociáldemokrata tartományi miniszterelnök ugyanis kilátásba helyezte : ha újraválasztják , ő sem fogja támogatni az Eichel-csomagot .	Eichel-csomagot	32	73	
Hatezer fiatalembert adott el a magyar állam a németeknek , hogy velük a Todt szervezet — a Siemens és más cégek megbízásából — rezet bányásztasson , illetőleg fönt , a hegyekben vasutat építsen az érckőzet elszállításához .	vasutat	31	53	
 Ki ez ?  — kérdezte a magyar kommunisták első embere .	kommunisták	9	13	
A horvát elnök egészségi állapota mindeközben tovább romlott , és sajtóértesülések szerint egy neves horvát építészt már felkértek arra , hogy tervezze meg Franjo Tudjman síremlékét .	síremlékét	25	53	
